time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1713386734153393000,374.7673928222656,1.033995270729065,0.23345234990119934,3.9322357177734375,9.993000030517578,4.549954414367676,189.00094604492188,838.6000366210938,-68.8667226,-32.9023019
1713386735153393000,375.7673928222656,1.020775556564331,0.3962322473526001,3.9422357082366943,9.989999771118164,4.659549713134766,182.00103759765625,838.6000366210938,-68.8667289,-32.9023442
1713386736153393000,376.7673928222656,1.0518516302108765,0.7789736986160278,3.952235698699951,9.986000061035156,4.927236557006836,175.99891662597656,838.6000366210938,-68.866729,-32.9023879
1713386737153393000,377.7673928222656,1.1918874979019165,0.9479451179504395,3.962235689163208,9.970999717712402,5.256274223327637,168.99786376953125,838.6000366210938,-68.8667201,-32.9024345
1713386738153393000,378.7673928222656,1.0359822511672974,0.8769264221191406,3.972235679626465,9.97700023651123,5.538697242736816,161.00941467285156,838.6000366210938,-68.8667064,-32.9024809
1713386739153393000,379.7673928222656,1.0162029266357422,0.48259714245796204,3.9822356700897217,9.980999946594238,5.759983539581299,152.0106201171875,838.6000366210938,-68.8666858,-32.9025278
1713386740153393000,380.7673928222656,1.1619583368301392,0.8345058560371399,2.436225652694702,9.994999885559082,5.959499835968018,142.05308532714844,838.6000366210938,-68.8666534,-32.9025745
1713386741153393000,381.7673928222656,1.049364447593689,1.2264175415039062,2.446225643157959,10.008999824523926,5.938423156738281,133.119384765625,838.6000366210938,-68.8666141,-32.9026153
1713386742153393000,382.7673928222656,1.0259838104248047,0.3535533845424652,2.456225633621216,10.005000114440918,5.959627628326416,125.00891876220703,838.6000366210938,-68.8665659,-32.9026497
1713386743153393000,383.7673928222656,1.0166075229644775,0.8621484637260437,2.4662256240844727,10,6.007503032684326,119.03109741210938,838.6000366210938,-68.8665132,-32.9026781
1713386744153393000,384.7673928222656,0.9834849238395691,0.27202939987182617,2.4762256145477295,9.991000175476074,6.259490966796875,112.00390625,838.6000366210938,-68.8664562,-32.9027029
1713386745153393000,385.7673928222656,1.0950565338134766,0.38288378715515137,2.4862256050109863,9.987000465393066,6.050050258636475,106.00264739990234,838.6000366210938,-68.8663917,-32.9027217
